onset	duration	param_value	trial_type
4.5062	1	n/a	dot_stim_validtrials
15.039	1.033	n/a	dot_stim_validtrials
25.071	1.2	n/a	dot_stim_validtrials
33.054	1.083	n/a	dot_stim_validtrials
40.836	1.2	n/a	dot_stim_validtrials
50.169	1.383	n/a	dot_stim_validtrials
60.301	1.334	n/a	dot_stim_validtrials
68.084	1.15	n/a	dot_stim_validtrials
79.116	1.151	n/a	dot_stim_validtrials
87.899	1.25	n/a	dot_stim_validtrials
97.182	1.166	n/a	dot_stim_validtrials
106.96	1.134	n/a	dot_stim_validtrials
115.6	1.083	n/a	dot_stim_validtrials
125.38	1.184	n/a	dot_stim_validtrials
135.66	0.983	n/a	dot_stim_validtrials
145.44	1.267	n/a	dot_stim_validtrials
153.66	1.167	n/a	dot_stim_validtrials
165.44	1.283	n/a	dot_stim_validtrials
176.22	1.45	n/a	dot_stim_validtrials
185.56	1.067	n/a	dot_stim_validtrials
196.34	0.967	n/a	dot_stim_validtrials
205.62	0.934	n/a	dot_stim_validtrials
213.71	1.134	n/a	dot_stim_validtrials
223.59	1.083	n/a	dot_stim_validtrials
232.62	1.25	n/a	dot_stim_validtrials
241.9	1.167	n/a	dot_stim_validtrials
252.44	1.134	n/a	dot_stim_validtrials
261.97	1.15	n/a	dot_stim_validtrials
270.25	1.2	n/a	dot_stim_validtrials
279.53	0.883	n/a	dot_stim_validtrials
289.57	1.3	n/a	dot_stim_validtrials
297.75	0.983	n/a	dot_stim_validtrials
306.78	1.166	n/a	dot_stim_validtrials
317.31	1.1	n/a	dot_stim_validtrials
327.35	1.05	n/a	dot_stim_validtrials
335.33	1.267	n/a	dot_stim_validtrials
344.36	1.233	n/a	dot_stim_validtrials
354.64	1.3	n/a	dot_stim_validtrials
364.18	1.233	n/a	dot_stim_validtrials
371.91	1.35	n/a	dot_stim_validtrials
380.14	1.184	n/a	dot_stim_validtrials
388.12	1.383	n/a	dot_stim_validtrials
398.41	1.25	n/a	dot_stim_validtrials
407.44	1.133	n/a	dot_stim_validtrials
417.22	1	n/a	dot_stim_validtrials
424.75	1.017	n/a	dot_stim_validtrials
434.04	1.033	n/a	dot_stim_validtrials
441.82	1.15	n/a	dot_stim_validtrials
450.85	1.317	n/a	dot_stim_validtrials
462.13	1.35	n/a	dot_stim_validtrials
469.62	0.983	n/a	dot_stim_validtrials
478.65	1.15	n/a	dot_stim_validtrials
487.68	0.967	n/a	dot_stim_validtrials
495.96	1	n/a	dot_stim_validtrials
534.01	0.983	n/a	dot_stim_validtrials
542.29	1.117	n/a	dot_stim_validtrials
551.08	1.05	n/a	dot_stim_validtrials
560.11	1.167	n/a	dot_stim_validtrials
568.39	1.117	n/a	dot_stim_validtrials
576.67	1.017	n/a	dot_stim_validtrials
584.71	1.117	n/a	dot_stim_validtrials
595.74	1.2	n/a	dot_stim_validtrials
604.27	1.35	n/a	dot_stim_validtrials
614.8	1.083	n/a	dot_stim_validtrials
624.34	1.101	n/a	dot_stim_validtrials
632.87	1.317	n/a	dot_stim_validtrials
642.4	1	n/a	dot_stim_validtrials
651.89	1.017	n/a	dot_stim_validtrials
662.17	1.483	n/a	dot_stim_validtrials
670.95	1.134	n/a	dot_stim_validtrials
682.73	1.316	n/a	dot_stim_validtrials
