onset	duration	param_value	trial_type
5.2584	0.85	n/a	dot_stim_validtrials
15.558	0.75	n/a	dot_stim_validtrials
24.09	0.7	n/a	dot_stim_validtrials
32.623	0.717	n/a	dot_stim_validtrials
41.905	0.6	n/a	dot_stim_validtrials
50.688	0.8	n/a	dot_stim_validtrials
59.72	0.917	n/a	dot_stim_validtrials
68.503	0.8	n/a	dot_stim_validtrials
76.586	0.7	n/a	dot_stim_validtrials
85.368	0.75	n/a	dot_stim_validtrials
94.151	0.7	n/a	dot_stim_validtrials
103.68	0.566	n/a	dot_stim_validtrials
113.72	0.584	n/a	dot_stim_validtrials
123.25	0.9	n/a	dot_stim_validtrials
133.03	0.934	n/a	dot_stim_validtrials
143.06	0.816	n/a	dot_stim_validtrials
151.63	0.733	n/a	dot_stim_validtrials
162.41	0.883	n/a	dot_stim_validtrials
170.94	0.633	n/a	dot_stim_validtrials
181.48	0.6	n/a	dot_stim_validtrials
202.04	0.533	n/a	dot_stim_validtrials
210.32	0.683	n/a	dot_stim_validtrials
220.21	0.6	n/a	dot_stim_validtrials
230.24	0.916	n/a	dot_stim_validtrials
241.77	0.717	n/a	dot_stim_validtrials
249.9	0.866	n/a	dot_stim_validtrials
258.44	0.917	n/a	dot_stim_validtrials
269.72	0.9	n/a	dot_stim_validtrials
280	0.967	n/a	dot_stim_validtrials
288.78	0.866	n/a	dot_stim_validtrials
299.82	1.1	n/a	dot_stim_validtrials
309.35	0.866	n/a	dot_stim_validtrials
317.08	0.734	n/a	dot_stim_validtrials
327.86	1.133	n/a	dot_stim_validtrials
336.65	0.7	n/a	dot_stim_validtrials
346.18	0.7	n/a	dot_stim_validtrials
356.06	0.95	n/a	dot_stim_validtrials
375.23	0.617	n/a	dot_stim_validtrials
383.51	0.767	n/a	dot_stim_validtrials
394.79	0.867	n/a	dot_stim_validtrials
402.82	0.7	n/a	dot_stim_validtrials
411.21	0.866	n/a	dot_stim_validtrials
420.24	0.567	n/a	dot_stim_validtrials
431.52	0.816	n/a	dot_stim_validtrials
441.55	1.017	n/a	dot_stim_validtrials
451.09	0.75	n/a	dot_stim_validtrials
458.62	0.934	n/a	dot_stim_validtrials
468.65	0.75	n/a	dot_stim_validtrials
476.64	0.9	n/a	dot_stim_validtrials
485.67	0.633	n/a	dot_stim_validtrials
495.2	1.1	n/a	dot_stim_validtrials
503.78	0.734	n/a	dot_stim_validtrials
541.83	0.783	n/a	dot_stim_validtrials
550.71	0.65	n/a	dot_stim_validtrials
559.44	0.584	n/a	dot_stim_validtrials
568.73	0.683	n/a	dot_stim_validtrials
579.01	0.767	n/a	dot_stim_validtrials
588.29	0.883	n/a	dot_stim_validtrials
597.33	0.767	n/a	dot_stim_validtrials
606.36	0.683	n/a	dot_stim_validtrials
614.64	0.816	n/a	dot_stim_validtrials
623.42	0.717	n/a	dot_stim_validtrials
633.21	0.783	n/a	dot_stim_validtrials
640.49	0.95	n/a	dot_stim_validtrials
651.02	1.05	n/a	dot_stim_validtrials
659.75	0.867	n/a	dot_stim_validtrials
667.39	1.034	n/a	dot_stim_validtrials
677.92	0.7	n/a	dot_stim_validtrials
688.2	0.817	n/a	dot_stim_validtrials
696.23	1	n/a	dot_stim_validtrials
705.52	0.884	n/a	dot_stim_validtrials
713.85	0.633	n/a	dot_stim_validtrials
724.88	0.8	n/a	dot_stim_validtrials
733.66	0.833	n/a	dot_stim_validtrials
743.25	1.084	n/a	dot_stim_validtrials
754.78	0.867	n/a	dot_stim_validtrials
763.31	0.8	n/a	dot_stim_validtrials
770.59	0.684	n/a	dot_stim_validtrials
779.83	0.933	n/a	dot_stim_validtrials
788.86	0.867	n/a	dot_stim_validtrials
798.64	0.966	n/a	dot_stim_validtrials
808.22	0.784	n/a	dot_stim_validtrials
817.96	0.933	n/a	dot_stim_validtrials
827.99	1.05	n/a	dot_stim_validtrials
836.97	1.15	n/a	dot_stim_validtrials
845	1.1	n/a	dot_stim_validtrials
853.79	0.617	n/a	dot_stim_validtrials
863.59	1.1	n/a	dot_stim_validtrials
873.17	0.783	n/a	dot_stim_validtrials
882.45	0.634	n/a	dot_stim_validtrials
891.48	1.05	n/a	dot_stim_validtrials
899.52	0.5	n/a	dot_stim_validtrials
909.8	0.867	n/a	dot_stim_validtrials
917.93	0.716	n/a	dot_stim_validtrials
926.56	0.584	n/a	dot_stim_validtrials
935.35	0.683	n/a	dot_stim_validtrials
943.38	0.516	n/a	dot_stim_validtrials
953.16	0.684	n/a	dot_stim_validtrials
962.69	0.6	n/a	dot_stim_validtrials
