onset	duration	param_value	trial_type
4.7456	1.2	n/a	dot_stim_validtrials
14.045	1.267	n/a	dot_stim_validtrials
23.577	1.217	n/a	dot_stim_validtrials
33.61	1.184	n/a	dot_stim_validtrials
42.642	1.367	n/a	dot_stim_validtrials
50.425	1.033	n/a	dot_stim_validtrials
59.458	1.067	n/a	dot_stim_validtrials
70.99	1.033	n/a	dot_stim_validtrials
80.772	0.983	n/a	dot_stim_validtrials
101.59	1.133	n/a	dot_stim_validtrials
110.82	1.166	n/a	dot_stim_validtrials
118.85	1.317	n/a	dot_stim_validtrials
127.89	0.95	n/a	dot_stim_validtrials
136.92	1.134	n/a	dot_stim_validtrials
147.45	1.217	n/a	dot_stim_validtrials
154.73	1.251	n/a	dot_stim_validtrials
163.8	0.917	n/a	dot_stim_validtrials
173.33	1.15	n/a	dot_stim_validtrials
181.46	1.266	n/a	dot_stim_validtrials
190	1.117	n/a	dot_stim_validtrials
201.53	1.333	n/a	dot_stim_validtrials
209.31	1.05	n/a	dot_stim_validtrials
218.29	0.85	n/a	dot_stim_validtrials
229.58	1.117	n/a	dot_stim_validtrials
237.11	0.9	n/a	dot_stim_validtrials
246.64	1.317	n/a	dot_stim_validtrials
256.92	1.133	n/a	dot_stim_validtrials
266.46	1.201	n/a	dot_stim_validtrials
275.49	0.75	n/a	dot_stim_validtrials
284.27	1.083	n/a	dot_stim_validtrials
295.55	0.933	n/a	dot_stim_validtrials
303.84	0.866	n/a	dot_stim_validtrials
312.12	1.034	n/a	dot_stim_validtrials
320.9	1.217	n/a	dot_stim_validtrials
330.18	0.934	n/a	dot_stim_validtrials
340.47	1.133	n/a	dot_stim_validtrials
348.25	0.916	n/a	dot_stim_validtrials
357.03	1.184	n/a	dot_stim_validtrials
365.82	1.133	n/a	dot_stim_validtrials
374.15	1.35	n/a	dot_stim_validtrials
383.43	1.183	n/a	dot_stim_validtrials
394.46	0.934	n/a	dot_stim_validtrials
404.5	1.167	n/a	dot_stim_validtrials
412.78	1.134	n/a	dot_stim_validtrials
420.26	1.05	n/a	dot_stim_validtrials
428.54	1.067	n/a	dot_stim_validtrials
436.03	1.267	n/a	dot_stim_validtrials
445.56	1.167	n/a	dot_stim_validtrials
454.59	1.216	n/a	dot_stim_validtrials
463.42	1.367	n/a	dot_stim_validtrials
474.46	1.133	n/a	dot_stim_validtrials
484.49	1.217	n/a	dot_stim_validtrials
492.57	1.133	n/a	dot_stim_validtrials
530.47	1.233	n/a	dot_stim_validtrials
540	1.2	n/a	dot_stim_validtrials
548.38	1.116	n/a	dot_stim_validtrials
557.17	1.117	n/a	dot_stim_validtrials
