onset	duration	param_value	trial_type
4.4834	0.984	n/a	dot_stim_validtrials
12.533	0.633	n/a	dot_stim_validtrials
21.765	0.767	n/a	dot_stim_validtrials
33.048	0.783	n/a	dot_stim_validtrials
41.28	0.567	n/a	dot_stim_validtrials
51.563	0.7	n/a	dot_stim_validtrials
61.145	0.517	n/a	dot_stim_validtrials
71.678	0.567	n/a	dot_stim_validtrials
80.46	0.484	n/a	dot_stim_validtrials
88.643	0.55	n/a	dot_stim_validtrials
99.925	0.467	n/a	dot_stim_validtrials
109.46	0.833	n/a	dot_stim_validtrials
118.74	0.701	n/a	dot_stim_validtrials
128.02	1.05	n/a	dot_stim_validtrials
136.31	0.516	n/a	dot_stim_validtrials
145.59	1.084	n/a	dot_stim_validtrials
154.22	0.883	n/a	dot_stim_validtrials
163.54	0.7	n/a	dot_stim_validtrials
171.62	0.667	n/a	dot_stim_validtrials
182.15	1.317	n/a	dot_stim_validtrials
191.93	0.634	n/a	dot_stim_validtrials
200.47	0.867	n/a	dot_stim_validtrials
210	0.817	n/a	dot_stim_validtrials
218.28	0.734	n/a	dot_stim_validtrials
227.31	0.683	n/a	dot_stim_validtrials
237.3	0.584	n/a	dot_stim_validtrials
246.58	0.433	n/a	dot_stim_validtrials
255.66	0.484	n/a	dot_stim_validtrials
265.19	0.483	n/a	dot_stim_validtrials
274.48	0.95	n/a	dot_stim_validtrials
282.36	0.5	n/a	dot_stim_validtrials
290.89	0.5	n/a	dot_stim_validtrials
300.68	0.5	n/a	dot_stim_validtrials
312.21	0.55	n/a	dot_stim_validtrials
320.99	0.484	n/a	dot_stim_validtrials
330.52	0.45	n/a	dot_stim_validtrials
341.31	0.784	n/a	dot_stim_validtrials
351.59	0.45	n/a	dot_stim_validtrials
360.37	0.65	n/a	dot_stim_validtrials
369.15	0.5	n/a	dot_stim_validtrials
378.94	0.65	n/a	dot_stim_validtrials
388.97	0.8	n/a	dot_stim_validtrials
397.75	0.884	n/a	dot_stim_validtrials
406.73	0.85	n/a	dot_stim_validtrials
415.82	0.817	n/a	dot_stim_validtrials
426.6	0.667	n/a	dot_stim_validtrials
435.98	0.834	n/a	dot_stim_validtrials
