onset	duration	param_value	trial_type
4.1122	1.016	n/a	dot_stim_validtrials
13.645	1.1	n/a	dot_stim_validtrials
23.277	0.933	n/a	dot_stim_validtrials
31.11	1.434	n/a	dot_stim_validtrials
41.642	1.183	n/a	dot_stim_validtrials
50.175	0.917	n/a	dot_stim_validtrials
61.957	1	n/a	dot_stim_validtrials
70.99	1.234	n/a	dot_stim_validtrials
88.305	1.266	n/a	dot_stim_validtrials
97.837	1.233	n/a	dot_stim_validtrials
107.62	1.25	n/a	dot_stim_validtrials
117.4	1.083	n/a	dot_stim_validtrials
127.44	1.233	n/a	dot_stim_validtrials
135.47	1.117	n/a	dot_stim_validtrials
145.5	1.2	n/a	dot_stim_validtrials
164.95	1.217	n/a	dot_stim_validtrials
184.01	1.317	n/a	dot_stim_validtrials
194.3	1.016	n/a	dot_stim_validtrials
212.71	0.966	n/a	dot_stim_validtrials
223.74	1.233	n/a	dot_stim_validtrials
231.83	1.216	n/a	dot_stim_validtrials
239.71	1.35	n/a	dot_stim_validtrials
248.49	1.133	n/a	dot_stim_validtrials
258.27	1.184	n/a	dot_stim_validtrials
278.34	1.184	n/a	dot_stim_validtrials
289.12	1.383	n/a	dot_stim_validtrials
298.65	1.151	n/a	dot_stim_validtrials
307.44	1.267	n/a	dot_stim_validtrials
316.72	1.133	n/a	dot_stim_validtrials
324.35	1.05	n/a	dot_stim_validtrials
331.88	1.25	n/a	dot_stim_validtrials
339.77	1.116	n/a	dot_stim_validtrials
348.55	1.267	n/a	dot_stim_validtrials
360.08	1.233	n/a	dot_stim_validtrials
369.41	1.417	n/a	dot_stim_validtrials
379.2	1.216	n/a	dot_stim_validtrials
388.23	0.967	n/a	dot_stim_validtrials
397.26	1.233	n/a	dot_stim_validtrials
405.54	1.267	n/a	dot_stim_validtrials
416.08	1.367	n/a	dot_stim_validtrials
432.99	1.183	n/a	dot_stim_validtrials
440.73	1.217	n/a	dot_stim_validtrials
450.51	1.284	n/a	dot_stim_validtrials
458.59	1.233	n/a	dot_stim_validtrials
468.12	1.317	n/a	dot_stim_validtrials
478.66	1.35	n/a	dot_stim_validtrials
488.14	1.15	n/a	dot_stim_validtrials
498.12	1.167	n/a	dot_stim_validtrials
536.67	1.133	n/a	dot_stim_validtrials
544.5	1.066	n/a	dot_stim_validtrials
554.78	1.317	n/a	dot_stim_validtrials
564.07	0.966	n/a	dot_stim_validtrials
571.95	1	n/a	dot_stim_validtrials
579.78	1.067	n/a	dot_stim_validtrials
598.85	0.817	n/a	dot_stim_validtrials
