onset	duration	param_value	trial_type
3.9936	0.9	n/a	dot_stim_validtrials
11.976	0.817	n/a	dot_stim_validtrials
23.259	0.9	n/a	dot_stim_validtrials
32.141	0.633	n/a	dot_stim_validtrials
42.274	1.084	n/a	dot_stim_validtrials
52.556	1.066	n/a	dot_stim_validtrials
70.971	0.8	n/a	dot_stim_validtrials
79.754	0.634	n/a	dot_stim_validtrials
88.536	1.283	n/a	dot_stim_validtrials
98.069	0.55	n/a	dot_stim_validtrials
107.85	0.567	n/a	dot_stim_validtrials
115.88	0.95	n/a	dot_stim_validtrials
124.17	0.584	n/a	dot_stim_validtrials
134.2	0.867	n/a	dot_stim_validtrials
143.48	0.534	n/a	dot_stim_validtrials
152.61	1.017	n/a	dot_stim_validtrials
160.68	0.8	n/a	dot_stim_validtrials
169.71	0.767	n/a	dot_stim_validtrials
177.85	0.75	n/a	dot_stim_validtrials
187.63	0.666	n/a	dot_stim_validtrials
198.16	1.267	n/a	dot_stim_validtrials
207.29	1.2	n/a	dot_stim_validtrials
217.83	1.117	n/a	dot_stim_validtrials
228.36	0.85	n/a	dot_stim_validtrials
237.69	1.183	n/a	dot_stim_validtrials
245.47	1.117	n/a	dot_stim_validtrials
254.01	1.15	n/a	dot_stim_validtrials
263.54	1.217	n/a	dot_stim_validtrials
272.57	0.884	n/a	dot_stim_validtrials
280.2	0.85	n/a	dot_stim_validtrials
289.49	1.1	n/a	dot_stim_validtrials
297.32	1.067	n/a	dot_stim_validtrials
307.85	1.25	n/a	dot_stim_validtrials
317.13	0.851	n/a	dot_stim_validtrials
326.17	1.2	n/a	dot_stim_validtrials
335.95	1.2	n/a	dot_stim_validtrials
344.73	1	n/a	dot_stim_validtrials
355.01	0.95	n/a	dot_stim_validtrials
363.3	0.834	n/a	dot_stim_validtrials
375.08	1.283	n/a	dot_stim_validtrials
384.61	0.834	n/a	dot_stim_validtrials
393.64	0.883	n/a	dot_stim_validtrials
402.48	0.917	n/a	dot_stim_validtrials
412.26	1.183	n/a	dot_stim_validtrials
420.24	1.251	n/a	dot_stim_validtrials
427.77	1.1	n/a	dot_stim_validtrials
436.56	1.017	n/a	dot_stim_validtrials
445.34	1.2	n/a	dot_stim_validtrials
455.87	1.1	n/a	dot_stim_validtrials
474.14	1	n/a	dot_stim_validtrials
483.27	1.233	n/a	dot_stim_validtrials
