onset	duration	param_value	trial_type
5.001	0.883	n/a	dot_stim_validtrials
14.283	1	n/a	dot_stim_validtrials
24.066	0.95	n/a	dot_stim_validtrials
32.849	1.3	n/a	dot_stim_validtrials
41.381	1.05	n/a	dot_stim_validtrials
50.714	1.2	n/a	dot_stim_validtrials
59.946	1.35	n/a	dot_stim_validtrials
68.329	1.101	n/a	dot_stim_validtrials
78.361	1.383	n/a	dot_stim_validtrials
86.144	1.366	n/a	dot_stim_validtrials
94.927	1.317	n/a	dot_stim_validtrials
105.71	1.1	n/a	dot_stim_validtrials
125.27	1.033	n/a	dot_stim_validtrials
135.06	1.134	n/a	dot_stim_validtrials
143.34	0.95	n/a	dot_stim_validtrials
159.25	1.217	n/a	dot_stim_validtrials
168.07	1.034	n/a	dot_stim_validtrials
177.85	0.983	n/a	dot_stim_validtrials
188.14	0.917	n/a	dot_stim_validtrials
197.42	1.133	n/a	dot_stim_validtrials
206.2	1.167	n/a	dot_stim_validtrials
214.98	1.317	n/a	dot_stim_validtrials
224.27	1.234	n/a	dot_stim_validtrials
232.3	1.3	n/a	dot_stim_validtrials
240.58	1.15	n/a	dot_stim_validtrials
262.15	1.266	n/a	dot_stim_validtrials
270.93	1.317	n/a	dot_stim_validtrials
280.46	0.916	n/a	dot_stim_validtrials
298.63	1	n/a	dot_stim_validtrials
306.91	1.034	n/a	dot_stim_validtrials
316.19	0.883	n/a	dot_stim_validtrials
324.97	1.133	n/a	dot_stim_validtrials
334.01	1.067	n/a	dot_stim_validtrials
341.79	0.967	n/a	dot_stim_validtrials
351.57	1.317	n/a	dot_stim_validtrials
359.35	1.3	n/a	dot_stim_validtrials
370.64	1.067	n/a	dot_stim_validtrials
379.17	1.2	n/a	dot_stim_validtrials
388.7	1.4	n/a	dot_stim_validtrials
396.98	1.167	n/a	dot_stim_validtrials
406.32	0.917	n/a	dot_stim_validtrials
416.2	1.217	n/a	dot_stim_validtrials
425.98	0.867	n/a	dot_stim_validtrials
435.01	1.2	n/a	dot_stim_validtrials
444.15	1.067	n/a	dot_stim_validtrials
453.93	1.35	n/a	dot_stim_validtrials
462.16	1.183	n/a	dot_stim_validtrials
472.44	1.316	n/a	dot_stim_validtrials
483.98	0.967	n/a	dot_stim_validtrials
493.01	1.184	n/a	dot_stim_validtrials
531.66	0.984	n/a	dot_stim_validtrials
541.54	1.15	n/a	dot_stim_validtrials
551.32	1.1	n/a	dot_stim_validtrials
558.6	1.117	n/a	dot_stim_validtrials
567.39	1.466	n/a	dot_stim_validtrials
588.2	1.351	n/a	dot_stim_validtrials
596.98	1.25	n/a	dot_stim_validtrials
605.77	1.033	n/a	dot_stim_validtrials
615.85	1.117	n/a	dot_stim_validtrials
624.63	1.483	n/a	dot_stim_validtrials
634.66	1.334	n/a	dot_stim_validtrials
644.55	1.183	n/a	dot_stim_validtrials
654.08	1.4	n/a	dot_stim_validtrials
662.91	1.433	n/a	dot_stim_validtrials
673.69	1.484	n/a	dot_stim_validtrials
683.48	1.183	n/a	dot_stim_validtrials
693.01	0.934	n/a	dot_stim_validtrials
703.04	1.317	n/a	dot_stim_validtrials
711.07	1.284	n/a	dot_stim_validtrials
718.37	1.483	n/a	dot_stim_validtrials
727.66	1.001	n/a	dot_stim_validtrials
736.44	1.25	n/a	dot_stim_validtrials
746.47	1.133	n/a	dot_stim_validtrials
754.75	0.984	n/a	dot_stim_validtrials
764.24	1	n/a	dot_stim_validtrials
773.02	1.434	n/a	dot_stim_validtrials
782.55	1.417	n/a	dot_stim_validtrials
793.08	1.25	n/a	dot_stim_validtrials
802.12	1.183	n/a	dot_stim_validtrials
812.65	1.167	n/a	dot_stim_validtrials
823.43	0.816	n/a	dot_stim_validtrials
831.66	0.9	n/a	dot_stim_validtrials
839.95	1.433	n/a	dot_stim_validtrials
856.51	1.367	n/a	dot_stim_validtrials
865.8	1.483	n/a	dot_stim_validtrials
876.58	0.95	n/a	dot_stim_validtrials
886.36	1.083	n/a	dot_stim_validtrials
902.49	1.083	n/a	dot_stim_validtrials
910.77	0.867	n/a	dot_stim_validtrials
920.31	0.75	n/a	dot_stim_validtrials
930.34	1.15	n/a	dot_stim_validtrials
939.62	1.1	n/a	dot_stim_validtrials
948.67	0.884	n/a	dot_stim_validtrials
960.7	1.016	n/a	dot_stim_validtrials
969.49	1.284	n/a	dot_stim_validtrials
977.97	0.95	n/a	dot_stim_validtrials
987.5	1.1	n/a	dot_stim_validtrials
996.78	1.133	n/a	dot_stim_validtrials
1007.1	1.167	n/a	dot_stim_validtrials
1017.8	1.133	n/a	dot_stim_validtrials
1026.4	1.217	n/a	dot_stim_validtrials
1036.5	1.433	n/a	dot_stim_validtrials
1075.7	0.95	n/a	dot_stim_validtrials
1085.2	1.267	n/a	dot_stim_validtrials
1093.3	0.966	n/a	dot_stim_validtrials
1102.3	1.35	n/a	dot_stim_validtrials
1112.1	0.967	n/a	dot_stim_validtrials
1120.9	1.35	n/a	dot_stim_validtrials
1131.7	1	n/a	dot_stim_validtrials
1139.1	1.2	n/a	dot_stim_validtrials
1147.9	1.034	n/a	dot_stim_validtrials
1158	0.883	n/a	dot_stim_validtrials
1166	0.9	n/a	dot_stim_validtrials
1176.5	1.05	n/a	dot_stim_validtrials
1185.3	0.917	n/a	dot_stim_validtrials
1194.1	1.133	n/a	dot_stim_validtrials
1203.4	0.967	n/a	dot_stim_validtrials
1220.9	1.183	n/a	dot_stim_validtrials
1230.5	0.884	n/a	dot_stim_validtrials
1238.9	1.317	n/a	dot_stim_validtrials
1249	0.85	n/a	dot_stim_validtrials
1259	0.833	n/a	dot_stim_validtrials
1268.1	1.4	n/a	dot_stim_validtrials
1276.4	1.5	n/a	dot_stim_validtrials
1295.2	0.967	n/a	dot_stim_validtrials
1304.5	1.1	n/a	dot_stim_validtrials
1315.3	1	n/a	dot_stim_validtrials
1324	1	n/a	dot_stim_validtrials
1334.3	1.167	n/a	dot_stim_validtrials
1342.9	0.95	n/a	dot_stim_validtrials
1350.4	0.884	n/a	dot_stim_validtrials
1358.7	0.95	n/a	dot_stim_validtrials
1367.7	1.316	n/a	dot_stim_validtrials
1376.8	0.917	n/a	dot_stim_validtrials
1385.4	1.083	n/a	dot_stim_validtrials
1395.9	0.884	n/a	dot_stim_validtrials
1406.2	1.25	n/a	dot_stim_validtrials
1416.2	0.95	n/a	dot_stim_validtrials
1425.4	0.983	n/a	dot_stim_validtrials
1433.1	1.35	n/a	dot_stim_validtrials
1441.9	1.067	n/a	dot_stim_validtrials
1450.1	1.066	n/a	dot_stim_validtrials
1459.9	1.267	n/a	dot_stim_validtrials
1471.2	0.833	n/a	dot_stim_validtrials
1481	1	n/a	dot_stim_validtrials
1489.2	1.267	n/a	dot_stim_validtrials
1506.4	0.833	n/a	dot_stim_validtrials
1514.6	0.916	n/a	dot_stim_validtrials
1523.4	1.117	n/a	dot_stim_validtrials
1531.9	1.133	n/a	dot_stim_validtrials
5.884	n/a	n/a	dot_resp_validtrials
15.283	n/a	n/a	dot_resp_validtrials
25.016	n/a	n/a	dot_resp_validtrials
34.149	n/a	n/a	dot_resp_validtrials
42.431	n/a	n/a	dot_resp_validtrials
51.914	n/a	n/a	dot_resp_validtrials
61.296	n/a	n/a	dot_resp_validtrials
69.43	n/a	n/a	dot_resp_validtrials
