onset	duration	param_value	trial_type
5.2528	1.016	n/a	dot_stim_validtrials
15.535	0.75	n/a	dot_stim_validtrials
24.068	0.9	n/a	dot_stim_validtrials
32.601	0.834	n/a	dot_stim_validtrials
50.666	0.834	n/a	dot_stim_validtrials
59.698	0.85	n/a	dot_stim_validtrials
68.481	0.916	n/a	dot_stim_validtrials
76.564	0.934	n/a	dot_stim_validtrials
85.346	1.133	n/a	dot_stim_validtrials
94.129	1.284	n/a	dot_stim_validtrials
103.66	1.117	n/a	dot_stim_validtrials
113.69	1.233	n/a	dot_stim_validtrials
123.23	0.9	n/a	dot_stim_validtrials
133.01	1.283	n/a	dot_stim_validtrials
143.04	1.05	n/a	dot_stim_validtrials
151.57	1.183	n/a	dot_stim_validtrials
162.39	1.317	n/a	dot_stim_validtrials
170.92	1.317	n/a	dot_stim_validtrials
181.45	1.101	n/a	dot_stim_validtrials
191.74	1.467	n/a	dot_stim_validtrials
202.02	1.184	n/a	dot_stim_validtrials
210.3	1.267	n/a	dot_stim_validtrials
220.18	1.116	n/a	dot_stim_validtrials
230.22	1.4	n/a	dot_stim_validtrials
241.75	1.217	n/a	dot_stim_validtrials
249.88	1.5	n/a	dot_stim_validtrials
258.41	1.233	n/a	dot_stim_validtrials
269.7	1.3	n/a	dot_stim_validtrials
279.98	1.166	n/a	dot_stim_validtrials
288.76	1.184	n/a	dot_stim_validtrials
299.79	0.966	n/a	dot_stim_validtrials
309.33	1.283	n/a	dot_stim_validtrials
317.06	1.2	n/a	dot_stim_validtrials
327.84	1.334	n/a	dot_stim_validtrials
336.62	0.9	n/a	dot_stim_validtrials
346.16	0.85	n/a	dot_stim_validtrials
356.04	1.316	n/a	dot_stim_validtrials
366.57	1.217	n/a	dot_stim_validtrials
375.2	1.233	n/a	dot_stim_validtrials
383.49	1.367	n/a	dot_stim_validtrials
394.77	1.35	n/a	dot_stim_validtrials
402.8	1.383	n/a	dot_stim_validtrials
411.19	1.184	n/a	dot_stim_validtrials
420.22	1.483	n/a	dot_stim_validtrials
431.5	1.2	n/a	dot_stim_validtrials
441.53	1.283	n/a	dot_stim_validtrials
451.07	1.367	n/a	dot_stim_validtrials
458.6	1.033	n/a	dot_stim_validtrials
476.61	0.75	n/a	dot_stim_validtrials
485.65	1.166	n/a	dot_stim_validtrials
495.18	1.333	n/a	dot_stim_validtrials
503.76	1.366	n/a	dot_stim_validtrials
541.81	0.816	n/a	dot_stim_validtrials
550.69	0.9	n/a	dot_stim_validtrials
559.42	1	n/a	dot_stim_validtrials
568.71	1.017	n/a	dot_stim_validtrials
578.99	0.983	n/a	dot_stim_validtrials
588.27	1.334	n/a	dot_stim_validtrials
597.3	1.05	n/a	dot_stim_validtrials
606.34	1.167	n/a	dot_stim_validtrials
614.62	1.05	n/a	dot_stim_validtrials
623.4	1.033	n/a	dot_stim_validtrials
633.18	1.084	n/a	dot_stim_validtrials
640.47	1.167	n/a	dot_stim_validtrials
651	1.217	n/a	dot_stim_validtrials
659.73	0.967	n/a	dot_stim_validtrials
667.36	1.416	n/a	dot_stim_validtrials
677.9	1.217	n/a	dot_stim_validtrials
688.18	1.283	n/a	dot_stim_validtrials
696.21	1.184	n/a	dot_stim_validtrials
705.49	1.3	n/a	dot_stim_validtrials
713.83	1.3	n/a	dot_stim_validtrials
724.86	1.317	n/a	dot_stim_validtrials
733.64	1.234	n/a	dot_stim_validtrials
743.22	1.067	n/a	dot_stim_validtrials
754.76	1.35	n/a	dot_stim_validtrials
763.29	1.333	n/a	dot_stim_validtrials
770.57	1.266	n/a	dot_stim_validtrials
779.8	1.1	n/a	dot_stim_validtrials
788.84	1.2	n/a	dot_stim_validtrials
808.2	0.95	n/a	dot_stim_validtrials
817.93	0.967	n/a	dot_stim_validtrials
