onset	duration	param_value	trial_type
5.2518	1	n/a	dot_stim_validtrials
14.051	1.1	n/a	dot_stim_validtrials
25.083	1.017	n/a	dot_stim_validtrials
34.116	1.25	n/a	dot_stim_validtrials
44.149	1.117	n/a	dot_stim_validtrials
52.131	1.117	n/a	dot_stim_validtrials
60.764	1.2	n/a	dot_stim_validtrials
70.046	1.284	n/a	dot_stim_validtrials
80.079	1.366	n/a	dot_stim_validtrials
88.861	1.35	n/a	dot_stim_validtrials
99.394	1.2	n/a	dot_stim_validtrials
109.43	1.067	n/a	dot_stim_validtrials
118.71	1.333	n/a	dot_stim_validtrials
126.99	1.4	n/a	dot_stim_validtrials
134.47	1.084	n/a	dot_stim_validtrials
143.76	1.283	n/a	dot_stim_validtrials
152.07	1.416	n/a	dot_stim_validtrials
161.21	1.234	n/a	dot_stim_validtrials
170.49	1.167	n/a	dot_stim_validtrials
179.02	1.184	n/a	dot_stim_validtrials
188.65	1.267	n/a	dot_stim_validtrials
205.97	0.95	n/a	dot_stim_validtrials
213.5	1	n/a	dot_stim_validtrials
223.03	1.167	n/a	dot_stim_validtrials
231.32	1.1	n/a	dot_stim_validtrials
240.7	1.133	n/a	dot_stim_validtrials
249.53	1.15	n/a	dot_stim_validtrials
259.56	1.05	n/a	dot_stim_validtrials
267.85	0.967	n/a	dot_stim_validtrials
277.38	1.017	n/a	dot_stim_validtrials
287.16	1.05	n/a	dot_stim_validtrials
297.69	1.083	n/a	dot_stim_validtrials
308.23	1.117	n/a	dot_stim_validtrials
316.21	1.133	n/a	dot_stim_validtrials
325.74	1.017	n/a	dot_stim_validtrials
334.52	0.95	n/a	dot_stim_validtrials
344.81	1.133	n/a	dot_stim_validtrials
353.34	1.267	n/a	dot_stim_validtrials
362.37	1.116	n/a	dot_stim_validtrials
372.4	1.184	n/a	dot_stim_validtrials
382.94	1.15	n/a	dot_stim_validtrials
391.42	1.05	n/a	dot_stim_validtrials
400.7	0.917	n/a	dot_stim_validtrials
410.23	1.1	n/a	dot_stim_validtrials
418.72	1.433	n/a	dot_stim_validtrials
427.85	1.4	n/a	dot_stim_validtrials
438.13	1.017	n/a	dot_stim_validtrials
447.36	0.95	n/a	dot_stim_validtrials
458.4	1.05	n/a	dot_stim_validtrials
466.93	0.9	n/a	dot_stim_validtrials
474.96	1	n/a	dot_stim_validtrials
485	1.1	n/a	dot_stim_validtrials
494.03	1.017	n/a	dot_stim_validtrials
532.57	0.917	n/a	dot_stim_validtrials
541.61	1.083	n/a	dot_stim_validtrials
549.59	0.967	n/a	dot_stim_validtrials
557.67	1.283	n/a	dot_stim_validtrials
568.2	1.15	n/a	dot_stim_validtrials
577.09	1.017	n/a	dot_stim_validtrials
587.62	1.316	n/a	dot_stim_validtrials
597.15	1.3	n/a	dot_stim_validtrials
607.68	1.133	n/a	dot_stim_validtrials
616.22	1.25	n/a	dot_stim_validtrials
624.05	1.133	n/a	dot_stim_validtrials
632.03	1.201	n/a	dot_stim_validtrials
640.82	1.034	n/a	dot_stim_validtrials
648.6	0.983	n/a	dot_stim_validtrials
657.88	1.15	n/a	dot_stim_validtrials
668.16	1.017	n/a	dot_stim_validtrials
676.2	1.167	n/a	dot_stim_validtrials
686.98	1.017	n/a	dot_stim_validtrials
696.26	1.301	n/a	dot_stim_validtrials
705.54	1.367	n/a	dot_stim_validtrials
715.33	1.116	n/a	dot_stim_validtrials
726.36	1	n/a	dot_stim_validtrials
735.89	1.217	n/a	dot_stim_validtrials
744.72	1.2	n/a	dot_stim_validtrials
753.01	1.166	n/a	dot_stim_validtrials
764.04	1.317	n/a	dot_stim_validtrials
773.27	1.15	n/a	dot_stim_validtrials
791.04	0.95	n/a	dot_stim_validtrials
799.82	1.067	n/a	dot_stim_validtrials
809.1	1.117	n/a	dot_stim_validtrials
818.38	1.033	n/a	dot_stim_validtrials
827.67	1.1	n/a	dot_stim_validtrials
836.15	1.05	n/a	dot_stim_validtrials
846.18	1.184	n/a	dot_stim_validtrials
855.21	1.033	n/a	dot_stim_validtrials
865.25	1.2	n/a	dot_stim_validtrials
875.08	1.183	n/a	dot_stim_validtrials
883.36	0.917	n/a	dot_stim_validtrials
892.94	1	n/a	dot_stim_validtrials
901.58	1.066	n/a	dot_stim_validtrials
911.06	0.967	n/a	dot_stim_validtrials
919.04	1.067	n/a	dot_stim_validtrials
927.57	1.2	n/a	dot_stim_validtrials
935.61	1.033	n/a	dot_stim_validtrials
944.59	1.166	n/a	dot_stim_validtrials
